,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,17,17,17,17,25,25,26,26,26,26,25,25.0
Reserves,41,44,50,59,96,332,372,458,498,533,612,649,695.0
Preference Capital,20,20,27,27,20,0,19,0,0,0,0,0,
Borrowings,392,360,331,276,259,185,204,211,226,194,231,245,258.0
Other Liabilities,89,111,127,167,189,134,208,192,143,160,193,179,186.0
Total Liabilities,539,531,525,520,561,677,810,887,892,912,1062,1097,1164.0
Fixed Assets,282,299,285,275,277,299,307,317,444,444,450,459,455.0
CWIP,26,0,0,0,4,0,6,54,0,10,8,10,12.0
Investments,1,1,1,1,1,58,31,0,0,0,3,113,117.0
Other Assets,230,230,240,244,280,319,465,515,448,458,602,515,581.0
Total Assets,539,531,525,520,561,677,810,887,892,912,1062,1097,1164.0
