,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19264.0,21859.0,26934.0,28902.0,32503.0,38071.0,46895.0,38086.0,41778.0,39134.0,46962.0,42213.0,44584.0
Expenses,14850.0,15918.0,18494.0,18628.0,22086.0,28939.0,37742.0,33794.0,40082.0,34643.0,39031.0,35201.0,36722.0
Operating Profit,4414.0,5941.0,8440.0,10274.0,10417.0,9132.0,9153.0,4292.0,1696.0,4491.0,7931.0,7012.0,7862.0
OPM %,23.0,27.0,31.0,36.0,32.0,24.0,20.0,11.0,4.0,11.0,17.0,17.0,18.0
Other Income,199.0,147.0,90.0,521.0,1549.0,176.0,-508.0,189.0,779.0,188.0,465.0,331.0,826.0
Interest,959.0,977.0,1005.0,993.0,936.0,1283.0,1756.0,1422.0,1523.0,1819.0,2138.0,1963.0,2084.0
Depreciation,1149.0,1230.0,1253.0,1183.0,1239.0,1764.0,1815.0,1778.0,1805.0,1882.0,2009.0,1900.0,2019.0
Profit before tax,2505.0,3881.0,6272.0,8619.0,9791.0,6261.0,5074.0,1281.0,-853.0,978.0,4249.0,3480.0,4585.0
Tax %,36.0,31.0,33.0,32.0,27.0,28.0,34.0,34.0,-7.0,52.0,12.0,30.0,40.0
Net Profit,1595.0,2669.0,4191.0,5900.0,7179.0,4516.0,3343.0,839.0,-915.0,474.0,3741.0,2428.0,2773.0
EPS in Rs,6.59,11.09,17.37,24.42,29.66,18.02,13.38,3.47,-3.51,2.03,15.16,9.67,11.29
