,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,88,88,84,30,205,-19,-2,174,191,-43,195,244
Cash from Investing Activity,-58,-27,-72,-30,-268,41,-39,-204,-72,-6,-98,-26
Cash from Financing Activity,-30,-43,-35,-4,115,-21,16,13,-95,43,-92,-113
Net Cash Flow,1,19,-23,-3,51,1,-26,-18,24,-5,4,105
