,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,8,12,16,20,22,25,26,27,28,32,36,44,49
Borrowings,1,0,0,0,0,0,0,0,1,0,0,0,0
Other Liabilities,6,7,7,7,7,6,7,7,7,8,10,11,12
Total Liabilities,20,24,28,32,34,36,38,40,41,45,51,60,66
Fixed Assets,5,6,7,8,8,8,7,7,7,7,8,7,7
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,1,1,1,1,1,3,5
Other Assets,14,17,21,24,26,28,29,32,33,37,41,50,54
Total Assets,20,24,28,32,34,36,38,40,41,45,51,60,66
