,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.17,6.79,9.89,6.11,8.16,8.69,11.11,8.91,13.03,9.92,14.29,12.56,14.65
Expenses,6.16,5.78,8.24,5.1,6.86,7.05,8.88,6.99,9.15,7.83,9.84,9.19,10.44
Operating Profit,2.01,1.01,1.65,1.01,1.3,1.64,2.23,1.92,3.88,2.09,4.45,3.37,4.21
OPM %,24.6,14.87,16.68,16.53,15.93,18.87,20.07,21.55,29.78,21.07,31.14,26.83,28.74
Other Income,0.38,0.32,0.33,0.56,0.47,0.47,0.41,0.35,0.39,0.36,0.17,0.59,0.7
Interest,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.16,0.16,0.16,0.16,0.16,0.18,0.17,0.2,0.2,0.2,0.14,0.19,0.19
Profit before tax,2.22,1.17,1.82,1.41,1.61,1.93,2.47,2.07,4.07,2.25,4.48,3.77,4.72
Tax %,26.13,24.79,26.37,21.99,24.84,27.46,27.94,25.12,25.06,24.0,26.34,26.53,25.21
Net Profit,1.64,0.87,1.34,1.09,1.2,1.41,1.79,1.55,3.05,1.71,3.3,2.77,3.52
EPS in Rs,3.33,1.77,2.72,2.21,2.44,2.86,3.63,3.15,6.19,3.47,6.7,5.62,7.14
