,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.5,74.5,74.5,74.5,74.5,74.5
FIIs,0.0,1.47,0.97,1.55,2.68,3.34
DIIs,22.27,16.67,15.61,10.68,7.91,5.96
Public,3.23,7.36,8.92,13.27,14.91,16.2
No. of Shareholders,11056.0,18118.0,29026.0,35806.0,60638.0,108922.0
