,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.16,4.56,6.61,7.46,6.22,6.92,8.68,6.84,6.94,10.18,5.35,10.44,9.87
Expenses,2.25,2.46,6.2,4.52,3.65,3.86,5.12,3.82,4.29,7.44,3.46,7.17,6.39
Operating Profit,1.91,2.1,0.41,2.94,2.57,3.06,3.56,3.02,2.65,2.74,1.89,3.27,3.48
OPM %,45.91,46.05,6.2,39.41,41.32,44.22,41.01,44.15,38.18,26.92,35.33,31.32,35.26
Other Income,0.0,0.0,0.01,0.01,0.03,0.0,0.1,0.07,0.06,0.05,0.09,0.0,0.01
Interest,0.1,0.07,0.1,0.17,0.12,0.22,0.13,0.17,0.15,0.21,0.59,0.26,0.46
Depreciation,0.09,0.09,-0.03,0.19,0.22,0.15,0.19,0.16,0.18,0.22,0.19,0.54,0.55
Profit before tax,1.72,1.94,0.35,2.59,2.26,2.69,3.34,2.76,2.38,2.36,1.2,2.47,2.48
Tax %,26.16,230.41,77.14,26.25,21.68,25.65,7.49,23.91,28.57,30.51,21.67,19.84,27.42
Net Profit,1.28,-2.52,0.08,1.91,1.76,2.0,3.09,2.1,1.7,1.64,0.94,1.99,1.8
EPS in Rs,0.37,-0.72,0.02,0.55,0.5,0.57,0.88,0.6,0.49,0.47,0.27,0.57,0.51
