,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.89,0.74,1.15,1.31,1.33,1.91,1.74,1.78,0.87,-2.75,1.79,7.13,1.39
Expenses,0.54,1.07,-0.01,0.36,0.45,0.47,0.74,0.64,0.69,0.62,-0.44,0.48,1.29
Operating Profit,0.35,-0.33,1.16,0.95,0.88,1.44,1.0,1.14,0.18,-3.37,2.23,6.65,0.1
OPM %,39.33,-44.59,100.87,72.52,66.17,75.39,57.47,64.04,20.69,,124.58,93.27,7.19
Other Income,0.66,1.47,0.22,0.44,0.51,0.5,0.35,0.48,0.35,0.21,1.73,0.12,0.52
Interest,0.26,0.34,0.2,0.27,0.17,0.69,0.41,0.34,0.29,0.62,0.68,0.26,0.01
Depreciation,0.05,0.05,-0.03,0.02,0.02,0.02,0.09,0.04,0.04,0.04,0.05,0.05,0.09
Profit before tax,0.7,0.75,1.21,1.1,1.2,1.23,0.85,1.24,0.2,-3.82,3.23,6.46,0.52
Tax %,21.43,30.67,29.75,27.27,25.0,24.39,32.94,24.19,25.0,0.00,-5.26,0.0,0.0
Net Profit,0.56,0.53,0.85,0.8,0.9,0.93,0.58,0.94,0.15,-3.82,3.4,6.46,0.52
EPS in Rs,0.89,0.84,1.34,1.27,1.42,1.47,0.92,1.49,0.24,-6.04,5.38,10.22,0.82
