,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.34,-1.08,-1.64,0.22,2.07,-1.62
Cash from Investing Activity,-0.06,-0.33,-1.55,-0.81,-3.44,-2.67
Cash from Financing Activity,1.42,1.38,3.4,0.62,1.13,4.38
Net Cash Flow,0.02,-0.03,0.21,0.03,-0.23,0.08
