,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,111,111,111,111,111,111,111,111,111,111,111,111,111
Reserves,126,139,167,193,222,239,272,322,385,444,502,565,400
Borrowings,2,2,2,2,1,1,0,0,2,3,2,1,1
Other Liabilities,77,74,105,103,78,101,84,80,75,67,61,66,73
Total Liabilities,315,326,386,409,412,452,468,513,573,625,676,743,586
Fixed Assets,164,166,166,166,164,161,159,159,161,160,161,160,160
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,101,122,0,0,0,0,0,0
Other Assets,151,159,220,243,249,190,188,355,412,465,516,583,426
Total Assets,315,326,386,409,412,452,468,513,573,625,676,743,586
