,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.79,4.8,15.61,2.62,8.84,19.03,14.51,30.06,23.97,41.79,44.75,49.88,75.43
Expenses,3.25,2.41,9.33,4.37,8.3,11.66,9.3,22.46,22.27,32.81,38.55,40.08,52.61
Operating Profit,1.54,2.39,6.28,-1.75,0.54,7.37,5.21,7.6,1.7,8.98,6.2,9.8,22.82
OPM %,32.15,49.79,40.23,-66.79,6.11,38.73,35.91,25.28,7.09,21.49,13.85,19.65,30.25
Other Income,7.01,7.8,4.47,1.67,1.24,0.98,1.49,-2.3,28.48,0.92,1.21,1.89,0.9
Interest,4.87,4.85,7.76,11.17,8.06,7.98,7.78,6.16,8.26,9.5,10.02,10.24,10.24
Depreciation,1.0,0.98,4.92,7.5,4.18,4.26,3.56,3.4,4.93,6.67,6.84,7.44,7.59
Profit before tax,2.68,4.36,-1.93,-18.75,-10.46,-3.89,-4.64,-4.26,16.99,-6.27,-9.45,-5.99,5.89
Tax %,16.79,26.83,-19.17,8.85,25.33,16.97,-57.97,18.78,0.24,24.08,26.77,21.7,14.77
Net Profit,2.23,3.19,-2.31,-17.08,-7.82,-3.23,-7.33,-3.46,16.95,-4.75,-6.92,-4.7,5.03
EPS in Rs,0.8,1.14,-0.82,-6.1,-2.6,-1.07,-2.44,-1.1,5.37,-1.5,-2.19,-1.49,1.59
