,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,188,188,188,188,188,283,283,283,311,311,311,312,313.0
Reserves,2410,2669,2864,3201,3502,4860,5128,5503,5660,6331,6784,7901,
Borrowings,32755,37636,42498,47046,51540,57566,63687,71778,75850,77420,82701,88931,
Other Liabilities,968,1033,1479,1401,1270,1330,1276,1483,1493,1553,1789,1914,
Total Liabilities,36322,41526,47029,51837,56500,64039,70374,79046,83313,85615,91584,99058,
Fixed Assets,152,167,197,292,307,721,762,775,826,838,805,846,
CWIP,0,0,0,0,0,0,0,0,0,1,13,29,
Investments,12841,13432,15227,14032,16257,20220,15444,16185,17545,21635,22041,23326,
Other Assets,23328,27927,31605,37513,39937,43098,54168,62086,64942,63142,68725,74857,
Total Assets,36322,41526,47029,51837,56500,64039,70374,79046,83313,85615,91584,99058,
