,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,1604.0,1596.0,1417.0,1524.0,1554.0,1565.0,1579.0,1629.0,1771.0,1851.0,1969.0,1959.0,2027.0
Interest,1029.0,981.0,958.0,949.0,917.0,942.0,922.0,942.0,968.0,1016.0,1109.0,1144.0,1204.0
Expenses,673.0,674.0,736.0,735.0,766.0,601.0,629.0,770.0,471.0,672.0,823.0,689.0,670.0
Financing Profit,-98.0,-59.0,-276.0,-160.0,-128.0,21.0,27.0,-83.0,332.0,162.0,37.0,126.0,153.0
Financing Margin %,-6.0,-4.0,-20.0,-11.0,-8.0,1.0,2.0,-5.0,19.0,9.0,2.0,6.0,8.0
Other Income,277.0,283.0,318.0,207.0,275.0,196.0,257.0,133.0,260.0,205.0,395.0,324.0,250.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,178.0,224.0,42.0,46.0,146.0,218.0,284.0,50.0,592.0,367.0,432.0,450.0,402.0
Tax %,33.0,40.0,25.0,-130.0,14.0,33.0,54.0,-129.0,30.0,18.0,18.0,18.0,18.0
Net Profit,119.0,135.0,31.0,106.0,126.0,147.0,130.0,114.0,412.0,301.0,354.0,371.0,330.0
EPS in Rs,3.84,4.35,1.01,3.41,4.04,4.71,4.19,3.67,13.22,9.64,11.33,11.87,10.56
Gross NPA %,3.97,3.16,4.91,4.82,4.5,4.11,3.9,4.03,3.36,3.28,3.74,3.68,3.47
Net NPA %,2.21,1.74,3.19,3.0,2.84,2.45,2.42,2.16,1.72,1.66,1.7,1.43,1.36
