,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.42,74.42,74.42,74.42,73.84,73.84,73.84
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,25.57,25.57,25.57,25.57,26.15,26.15,26.15
No. of Shareholders,1422.0,1447.0,1471.0,2572.0,2796.0,2515.0,2481.0
