,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.61,74.61,74.61,74.52,74.52,74.52,74.52,74.52
Public,25.39,25.39,25.39,25.48,25.48,25.48,25.49,25.48
No. of Shareholders,5075.0,3696.0,4774.0,3579.0,3539.0,3614.0,3525.0,3626.0
