,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,37.2,90.52,80.93,60.6,0.00,,
Inventory Days,28.63,336.48,68.16,59.82,0.00,,
Days Payable,17.18,76.04,32.25,33.46,,,
Cash Conversion Cycle,48.65,350.96,116.85,86.96,0.00,,
Working Capital Days,30.47,191.26,97.6,64.86,96.77,,
ROCE %,,-2.76,2.74,0.44,-4.45,-2.52,-2.21
