,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.45,0.26,1.04,-1.41,-0.22,-0.85,0
Cash from Investing Activity,0.01,0.2,-0.12,0.04,0.97,0.0,0
Cash from Financing Activity,-1.54,-0.03,0.03,-0.09,-0.05,-0.01,0
Net Cash Flow,-0.08,0.44,0.95,-1.45,0.6900000000000001,-0.86,0
