,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,43.41,43.41,43.41,43.41,43.41,43.41,43.41,43.41,43.41,43.41,43.41,43.41
Public,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.58,56.59,56.6
No. of Shareholders,13238.0,13220.0,13228.0,13217.0,13234.0,13223.0,13223.0,13234.0,13224.0,13235.0,13229.0,13219.0
