,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,237.34,101.44,94.1,84.25,157.29
Inventory Days,0.0,25.84,45.69,57.71,47.27,52.03
Days Payable,,201.37,73.54,66.83,50.21,66.73
Cash Conversion Cycle,,61.81,73.59,84.98,81.31,142.58
Working Capital Days,,78.14,74.44,81.07,77.36,143.93
ROCE %,,27.57,35.72,24.75,25.41,16.56
