,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,4.8,0.06,0.06,52.47,54.69,54.69,54.69,54.78,54.78
Public,95.2,99.94,99.94,47.53,45.31,45.31,45.31,45.23,45.23
No. of Shareholders,626.0,626.0,630.0,847.0,350.0,422.0,709.0,1085.0,1134.0
