,2018-05-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.02,-10.73,-0.64,-0.1,0.02,-0.8
Cash from Investing Activity,-0.03,-4.66,-0.03,-0.01,-0.01,2.23
Cash from Financing Activity,0.89,15.79,0.27,0.12,-0.02,-1.42
Net Cash Flow,0.8300000000000001,0.4,-0.4,0.0,0.0,0.0
