,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,148.04,168.67,98.87,113.52
Inventory Days,184.96,199.45,163.37,159.99
Days Payable,143.34,95.65,35.85,42.48
Cash Conversion Cycle,189.66,272.48,226.39,231.03
Working Capital Days,188.83,243.55,203.2,182.92
ROCE %,,11.17,17.93,22.12
