,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.0,4.0,4.0,5.4,7.71
Reserves,-2.65,-1.54,1.41,3.24,19.55
Borrowings,12.45,16.5,17.58,16.75,13.66
Other Liabilities,7.53,6.93,4.93,7.06,3.45
Total Liabilities,21.33,25.89,27.92,32.45,44.37
Fixed Assets,2.84,2.56,2.08,2.01,2.0
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,18.49,23.33,25.84,30.44,42.37
Total Assets,21.33,25.89,27.92,32.45,44.37
