,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,125.0,259.0,212.0,119.0,151.0,240.0,289.0,218.0,239.0,371.0,337.0,204.0,198.0
Expenses,138.0,250.0,283.0,111.0,123.0,196.0,252.0,192.0,177.0,310.0,310.0,148.0,141.0
Operating Profit,-12.0,9.0,-71.0,8.0,28.0,44.0,37.0,25.0,62.0,61.0,27.0,56.0,57.0
OPM %,-10.0,3.0,-34.0,7.0,18.0,18.0,13.0,12.0,26.0,16.0,8.0,27.0,29.0
Other Income,1.0,1.0,1.0,1.0,0.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Interest,5.0,5.0,7.0,3.0,3.0,3.0,3.0,4.0,6.0,13.0,6.0,7.0,7.0
Depreciation,31.0,30.0,29.0,29.0,29.0,29.0,33.0,38.0,28.0,35.0,35.0,35.0,33.0
Profit before tax,-47.0,-25.0,-106.0,-22.0,-4.0,30.0,1.0,-15.0,29.0,14.0,-14.0,16.0,17.0
Tax %,-1.0,-1.0,-1.0,-1.0,-5.0,2.0,17.0,-2.0,1.0,3.0,-3.0,3.0,4.0
Net Profit,-47.0,-26.0,-107.0,-23.0,-4.0,29.0,1.0,-16.0,29.0,14.0,-14.0,15.0,17.0
EPS in Rs,-16.95,-9.15,-38.04,-8.11,-1.42,10.38,0.38,-5.61,10.22,4.94,-5.06,5.41,5.99
