,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,23,8,-2,-5,20,11,-14,2,
Cash from Investing Activity,-2,-2,-1,0,-2,-1,0,0,6,
Cash from Financing Activity,-4,-20,-7,3,7,-18,-12,14,-7,
Net Cash Flow,-2,0,0,0,0,1,-1,0,1,
