,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.63,63.63,63.63,63.63,63.78,63.63,63.65,63.63,63.63
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,7.18
DIIs,24.02,24.02,24.02,24.02,23.84,24.02,21.02,13.84,13.84
Public,12.35,12.35,12.35,12.35,12.38,12.35,15.33,15.35,15.35
No. of Shareholders,20044.0,20035.0,19062.0,19035.0,18980.0,20055.0,22259.0,22877.0,22785.0
