,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.2,4.78,7.2,8.08,9.72,7.6,5.21,9.92,8.33,9.12,8.12,12.58,14.0
Expenses,7.75,4.29,5.74,7.32,8.4,5.65,3.52,7.77,7.2,8.2,6.69,10.57,11.88
Operating Profit,0.45,0.49,1.46,0.76,1.32,1.95,1.69,2.15,1.13,0.92,1.43,2.01,2.12
OPM %,5.49,10.25,20.28,9.41,13.58,25.66,32.44,21.67,13.57,10.09,17.61,15.98,15.14
Other Income,0.05,0.01,0.18,0.07,0.08,0.03,0.06,0.12,0.17,0.31,-0.04,0.06,0.15
Interest,0.04,0.03,0.03,0.03,0.04,0.06,0.08,0.07,0.07,0.05,0.16,0.04,0.05
Depreciation,0.21,0.21,0.23,0.18,0.25,0.22,0.23,0.22,0.22,0.23,0.23,0.23,0.23
Profit before tax,0.25,0.26,1.38,0.62,1.11,1.7,1.44,1.98,1.01,0.95,1.0,1.8,1.99
Tax %,-0.0,-0.0,-0.72,-0.0,-0.0,-0.0,2.08,9.6,23.76,-0.0,-0.0,13.89,14.07
Net Profit,0.25,0.25,1.39,0.63,1.11,1.7,1.41,1.8,0.77,0.95,1.0,1.55,1.71
EPS in Rs,0.42,0.42,1.64,0.74,1.11,1.7,1.41,1.8,0.77,0.95,1.0,1.55,1.71
