,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.47,0.24,0.31,0.95,2.01,-0.02,-0.38,0.27,0.05,-0.81,0.37,0.31
Cash from Investing Activity,-0.19,-0.21,-0.81,0.45,-1.93,0.01,0.12,-0.17,-0.01,0.0,-0.02,-0.01
Cash from Financing Activity,-0.23,-0.17,0.5,-1.41,-0.08,0.01,0.26,0.04,-0.19,0.8,-0.25,-0.35
Net Cash Flow,0.05,-0.15,0.0,-0.01,-0.01,0.0,0.01,0.15,-0.14,-0.01,0.1,-0.04
