,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.27,0.1,0.1,-0.1,0.34,0.11,-0.01,-0.33,0.02
Cash from Investing Activity,-2.29,0.0,0.0,0.0,-0.21,0.21,-0.03,0.0,0.0
Cash from Financing Activity,2.0,0.0,-0.11,0.0,0.02,-0.24,0.27,-0.05,-0.02
Net Cash Flow,-0.01,0.1,-0.01,-0.1,0.15,0.08,0.23,-0.38,0.0
