,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.02,24.02,24.02,24.02,24.02,24.02,24.02,47.14
Public,75.98,75.98,75.98,75.98,75.98,75.98,75.98,52.86
No. of Shareholders,565.0,580.0,133.0,135.0,136.0,124.0,363.0,439.0
