,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,24.02,24.02,24.02,24.02,24.02,24.02,24.02,24.02,24.02,24.02,24.02,47.14
Public,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.97,75.98,75.98,75.98,52.86
No. of Shareholders,136.0,136.0,136.0,136.0,136.0,124.0,124.0,126.0,206.0,363.0,432.0,439.0
