,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,55,55,55,55,41,41,46,44,52,52,52,52,52
Reserves,1692,1896,2102,2037,1909,1918,2121,1971,1802,1771,1596,517,516
Borrowings,263,249,304,602,836,936,1091,1812,2346,2261,2089,1961,1939
Other Liabilities,451,434,427,395,604,557,585,733,735,824,1025,1209,1411
Total Liabilities,2461,2634,2888,3089,3390,3452,3843,4559,4935,4908,4763,3740,3917
Fixed Assets,1860,1928,2073,2165,2164,2137,2120,1475,1426,1397,1395,1386,1358
CWIP,35,40,53,63,96,91,107,89,93,67,56,47,53
Investments,19,17,13,12,78,72,96,101,11,53,62,52,70
Other Assets,547,649,749,848,1051,1151,1520,2893,3406,3391,3250,2254,2437
Total Assets,2461,2634,2888,3089,3390,3452,3843,4559,4935,4908,4763,3740,3917
