,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91,14.91
Public,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.08,85.08,85.09,85.09,85.1
No. of Shareholders,3939.0,8725.0,4282.0,4652.0,4568.0,8725.0,9227.0,8906.0,8906.0,8932.0,9069.0,9069.0
