,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,36.39,29.06,110.37,264.93,719.04,179.61,256.8,65.39,84.77,68.27,30.4,18.59,29.2
Expenses,32.46,24.55,104.37,257.18,713.35,179.54,253.51,60.66,82.09,65.9,30.24,17.5,26.27
Operating Profit,3.93,4.51,6.0,7.75,5.69,0.07,3.29,4.73,2.68,2.37,0.16,1.09,2.93
OPM %,10.8,15.52,5.44,2.93,0.79,0.04,1.28,7.23,3.16,3.47,0.53,5.86,10.03
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04,0.03
Interest,4.8,5.11,5.65,5.1,4.21,3.92,2.55,2.66,2.33,2.58,2.29,1.44,2.52
Depreciation,0.01,-0.0,0.01,0.01,0.01,-0.0,0.01,0.01,0.01,0.01,0.01,-0.0,-0.0
Profit before tax,-0.88,-0.6,0.34,2.64,1.47,-3.85,0.73,2.06,0.34,-0.22,-2.14,-0.31,0.44
Tax %,3.41,25.0,-26.47,25.0,22.45,26.23,49.32,25.24,26.47,63.64,26.64,29.03,40.91
Net Profit,-0.85,-0.45,0.43,1.98,1.15,-2.84,0.37,1.55,0.25,-0.08,-1.57,-0.22,0.25
EPS in Rs,-0.65,-0.35,0.33,1.52,0.88,-2.18,0.28,1.19,0.19,-0.06,-1.21,-0.17,0.19
