,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.2,27.2,27.2,27.2,27.2,27.2,27.19,74.94
Public,72.8,72.8,72.8,72.8,72.8,72.8,72.81,25.06
No. of Shareholders,156.0,173.0,228.0,244.0,299.0,340.0,696.0,1748.0
