,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,12.0,12.0,12.0,12.0,4.04,4.04,4.04,0.0,0.0
Public,88.0,88.0,88.0,88.0,95.96,95.96,95.96,100.01,100.0
No. of Shareholders,1371.0,1380.0,1395.0,1417.0,1479.0,1647.0,7256.0,7040.0,7111.0
