,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,4.83,9.04,9.04
Reserves,-1.66,-1.76,-1.76,-1.77,-1.77,-1.76,-1.9,-1.89,-1.89,-1.27,-0.8,-0.72,-0.47
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.33,0.37
Other Liabilities,0.35,0.45,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.03,0.04,0.04
Total Liabilities,3.52,3.52,3.08,3.07,3.07,3.08,2.95,2.97,2.97,3.75,4.06,8.69,8.98
Fixed Assets,0.27,0.27,0.27,0.27,0.27,0.27,0.43,0.43,0.43,1.02,1.02,1.02,1.02
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.43,1.43,1.43,1.43,0.48,0.8300000000000001,1.16,1.16,0.6900000000000001,0.6900000000000001,1.16,5.37,5.37
Other Assets,1.82,1.82,1.38,1.37,2.32,1.98,1.36,1.38,1.85,2.04,1.88,2.3,2.59
Total Assets,3.52,3.52,3.08,3.07,3.07,3.08,2.95,2.97,2.97,3.75,4.06,8.69,8.98
