,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.84,1.67,0.86,0.38,0.46,0.28,2.41,0.46,0.58,0.48,0.5,0.67,0.6
Expenses,2.14,1.57,2.08,1.52,2.14,1.95,2.83,1.65,1.6,1.61,1.79,1.69,1.43
Operating Profit,-0.3,0.1,-1.22,-1.14,-1.68,-1.67,-0.42,-1.19,-1.02,-1.13,-1.29,-1.02,-0.83
OPM %,-16.3,5.99,-141.86,-300.0,-365.22,-596.43,-17.43,-258.7,-175.86,-235.42,-258.0,-152.24,-138.33
Other Income,0.22,0.21,0.22,0.05,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Interest,0.27,0.25,0.5,0.13,0.13,0.11,0.14,0.12,0.13,0.13,0.12,0.13,0.1
Depreciation,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
Profit before tax,-0.46,-0.05,-1.61,-1.33,-1.88,-1.89,-0.67,-1.4,-1.26,-1.37,-1.52,-1.26,-1.04
Tax %,2.17,0.0,-8.07,10.53,5.85,3.7,20.9,5.71,3.97,6.57,5.26,6.35,8.65
Net Profit,-0.45,-0.05,-1.74,-1.19,-1.78,-1.83,-0.53,-1.31,-1.21,-1.28,-1.44,-1.17,-0.95
EPS in Rs,-0.9,-0.1,-3.48,-2.38,-3.56,-3.66,-1.06,-2.62,-2.42,-2.56,-2.88,-2.34,-1.9
