,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,-4.66,3.01,1.24,5.93,-11.59,2.06,0.14,1.02,-7.63
Cash from Investing Activity,0,0,0.05,-0.63,0.0,-7.55,-6.76,-0.45,-0.86,-1.23,7.53
Cash from Financing Activity,0,0,4.62,-0.64,-0.76,0.22,18.09,-0.19,-0.42,0.11,-0.15
Net Cash Flow,0,0,0.01,1.74,0.48,-1.4,-0.25,1.42,-1.15,-0.1,-0.24
