,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.23,20.75,28.04,21.98,27.7,28.24,30.53,30.96,36.63,35.71,47.47,41.05,41.24
Expenses,19.71,19.38,26.03,20.02,24.58,26.04,30.95,28.13,32.13,30.59,43.21,36.5,36.0
Operating Profit,2.52,1.37,2.01,1.96,3.12,2.2,-0.42,2.83,4.5,5.12,4.26,4.55,5.24
OPM %,11.34,6.6,7.17,8.92,11.26,7.79,-1.38,9.14,12.29,14.34,8.97,11.08,12.71
Other Income,2.1,2.27,1.39,1.37,5.79,4.57,2.33,1.41,5.4,6.74,90.37,3.19,6.76
Interest,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.16,0.16,0.15,0.14
Depreciation,0.71,0.69,0.7,0.64,0.6,0.62,0.62,0.92,1.05,1.01,0.97,1.06,1.09
Profit before tax,3.9,2.95,2.7,2.69,8.31,6.15,1.29,3.26,8.68,10.69,93.5,6.53,10.77
Tax %,27.44,29.15,3.33,48.7,10.71,11.87,44.96,29.45,17.05,17.03,9.16,26.34,17.18
Net Profit,2.83,2.09,2.6,1.38,7.42,5.42,0.72,2.3,7.2,8.86,84.95,4.81,8.92
EPS in Rs,0.88,0.65,0.81,0.43,2.32,1.69,0.22,0.72,2.25,2.77,26.55,1.5,2.79
