,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,12,3,-1,13,-4,12,15,13,10,16,14,10
Cash from Investing Activity,-7,9,-12,-8,3,1,-11,-5,-7,-9,3,-1
Cash from Financing Activity,-3,-10,-7,-6,1,-13,-4,-5,-6,-6,-7,-8
Net Cash Flow,2,2,-20,-1,1,0,0,3,-2,1,10,2
