,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.27,20.07,14.81,11.35,11.4
FIIs,4.98,0.02,0.03,0.33,0.02
DIIs,0.01,0.0,0.0,0.0,0.0
Public,39.74,79.91,85.16,88.3,88.59
No. of Shareholders,43769.0,194777.0,370221.0,426150.0,544435.0
