,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.78,60.78,60.78,60.78,60.78,60.78
Public,39.22,39.22,39.22,39.22,39.22,39.21
No. of Shareholders,151.0,143.0,143.0,157.0,164.0,159.0
