,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.58,-0.45,-0.1,1.19,2.01,0.0
Cash from Investing Activity,-1.29,-1.95,-0.53,-2.26,-1.53,-0.2
Cash from Financing Activity,1.57,3.51,0.85,1.71,0.16,-0.23
Net Cash Flow,0.85,1.12,0.23,0.64,0.64,-0.43
