,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,88.0,91.0,96.0,98.0,113.0,117.0,156.0,153.0,167.0,174.0,166.0,169.0,170.0
Expenses,79.0,77.0,85.0,87.0,95.0,104.0,129.0,139.0,142.0,144.0,148.0,151.0,150.0
Operating Profit,9.0,14.0,11.0,12.0,18.0,13.0,27.0,14.0,26.0,30.0,19.0,18.0,21.0
OPM %,10.0,15.0,11.0,12.0,16.0,11.0,17.0,9.0,15.0,17.0,11.0,11.0,12.0
Other Income,2.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,3.0,2.0,-47.0,0.0,0.0
Interest,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,6.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
Profit before tax,4.0,8.0,6.0,6.0,36.0,9.0,22.0,10.0,23.0,26.0,-34.0,12.0,16.0
Tax %,7.0,16.0,32.0,28.0,10.0,22.0,24.0,30.0,23.0,27.0,-11.0,31.0,26.0
Net Profit,4.0,7.0,4.0,5.0,33.0,7.0,17.0,7.0,18.0,19.0,-37.0,9.0,11.0
EPS in Rs,0.79,1.39,0.77,0.92,6.45,1.26,3.1,1.32,3.27,3.53,-6.81,1.56,2.08
