,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,0.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
Reserves,0.07,0.07,0.07,0.81,0.89,1.23,1.91,2.52,3.13,3.56,1.5,1.16,1.54
Borrowings,0.0,0.0,0.0,0.01,0.0,0.95,0.06,0.8300000000000001,11.52,2.2,4.95,0.0,0.0
Other Liabilities,0.14,0.0,0.0,-0.01,1.45,10.73,37.34,28.69,28.55,27.31,1.44,0.08,0.28
Total Liabilities,0.46,0.32,0.32,4.06,5.59,16.16,42.56,35.29,46.45,36.32,11.14,4.49,5.07
Fixed Assets,0.02,0.03,0.03,0.02,0.01,0.2,0.91,0.84,0.95,0.8200000000000001,0.31,0.2,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.17,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
Other Assets,0.44,0.12,0.1,3.85,5.39,15.96,41.65,34.45,45.5,35.5,10.83,4.29,4.87
Total Assets,0.46,0.32,0.32,4.06,5.59,16.16,42.56,35.29,46.45,36.32,11.14,4.49,5.07
