,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,59.0,69,83,69,65,104,79,129,114,93
Inventory Days,80.0,68,96,71,83,88,72,104,87,68
Days Payable,126.0,116,165,119,120,148,124,193,176,143
Cash Conversion Cycle,13.0,21,14,21,28,44,27,40,25,17
Working Capital Days,28.0,37,34,25,28,51,32,44,32,22
ROCE %,,15,14,14,16,14,17,9,8,11
