,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.0,44.02,44.02,40.27,40.27,40.31,40.31
FIIs,10.78,11.47,12.36,28.06,28.11,23.91,29.69
DIIs,8.43,5.85,7.24,7.62,9.18,13.55,13.07
Public,36.79,38.66,36.38,24.05,22.44,22.24,16.91
No. of Shareholders,46533.0,39350.0,32779.0,79888.0,82090.0,98113.0,81407.0
