,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,12
Reserves,6,9,12,15,20,16
Borrowings,34,32,23,28,33,0
Other Liabilities,5,3,6,7,10,40
Total Liabilities,49,49,46,55,68,68
Fixed Assets,23,22,21,20,21,21
CWIP,0,0,0,0,1,1
Investments,6,8,8,4,3,6
Other Assets,20,19,17,30,43,42
Total Assets,49,49,46,55,68,68
