,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,51.0,32,34,36,23
Inventory Days,25.0,23,21,78,56
Days Payable,14.0,4,15,16,14
Cash Conversion Cycle,61.0,51,41,98,64
Working Capital Days,60.0,48,39,86,58
ROCE %,,11,10,10,18
