,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.35,1.25,0.32,0.73
Cash from Investing Activity,-0.22,-0.28,-0.48,-1.08
Cash from Financing Activity,0.41,-0.26,2.15,-0.22
Net Cash Flow,0.55,0.71,2.0,-0.5700000000000001
