,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.05,1.4,1.4,1.4
Reserves,0.23,1.13,2.97,3.62,3.85
Borrowings,0.37,0.13,0.2,0.14,0.1
Other Liabilities,0.99,0.9,0.99,0.97,0.71
Total Liabilities,1.64,2.21,5.5600000000000005,6.13,6.06
Fixed Assets,0.14,0.38,0.78,1.73,1.74
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,1.5,1.83,4.78,4.4,4.32
Total Assets,1.64,2.21,5.5600000000000005,6.13,6.06
