,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,64.0,82.0,75.0,73.0,81.0,93.0,91.0,103.0,143.0,143.0,157.0,137.0,175.0
Expenses,29.0,30.0,28.0,27.0,30.0,32.0,28.0,37.0,42.0,61.0,58.0,50.0,66.0
Operating Profit,36.0,53.0,48.0,46.0,50.0,61.0,63.0,67.0,101.0,82.0,99.0,86.0,109.0
OPM %,55.0,64.0,63.0,63.0,62.0,65.0,69.0,65.0,71.0,57.0,63.0,63.0,62.0
Other Income,14.0,18.0,10.0,13.0,10.0,10.0,12.0,8.0,16.0,19.0,20.0,25.0,23.0
Interest,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,5.0
Depreciation,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,14.0,14.0
Profit before tax,41.0,63.0,49.0,50.0,51.0,61.0,64.0,63.0,104.0,90.0,109.0,94.0,112.0
Tax %,20.0,22.0,19.0,16.0,13.0,20.0,16.0,15.0,22.0,22.0,22.0,19.0,22.0
Net Profit,32.0,49.0,40.0,42.0,44.0,49.0,54.0,54.0,82.0,70.0,85.0,76.0,88.0
EPS in Rs,4.61,6.94,5.64,6.0,6.25,7.01,7.6,7.63,11.63,9.95,12.05,10.8,12.46
