,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,276,352,425,526,667,837,995,1154,1341,1512,1681,1950,2083
Borrowings,0,0,0,0,0,0,0,0,0,0,1,0,0
Other Liabilities,91,81,122,137,159,181,170,178,252,293,273,298,356
Total Liabilities,381,447,561,676,840,1032,1179,1346,1607,1819,1969,2263,2453
Fixed Assets,44,158,160,159,165,188,229,213,776,759,846,804,780
CWIP,104,4,5,100,143,262,357,509,2,51,82,86,96
Investments,210,258,368,384,442,482,499,531,672,810,847,1161,1354
Other Assets,23,26,28,33,90,99,94,93,157,199,194,212,223
Total Assets,381,447,561,676,840,1032,1179,1346,1607,1819,1969,2263,2453
