,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.19,1.13,1.4,1.58,1.51,2.1,2.28,5.65,4.57,5.82,4.72,7.32,5.85
Expenses,1.04,1.14,2.76,1.17,1.03,1.68,2.16,2.42,3.64,3.57,4.32,4.36,5.51
Operating Profit,0.15,-0.01,-1.36,0.41,0.48,0.42,0.12,3.23,0.93,2.25,0.4,2.96,0.34
OPM %,12.61,-0.88,-97.14,25.95,31.79,20.0,5.26,57.17,20.35,38.66,8.47,40.44,5.81
Other Income,0.62,0.62,2.23,1.23,1.24,2.36,1.15,0.13,0.32,0.26,0.51,0.57,0.7
Interest,1.25,1.24,1.16,1.12,1.09,1.16,1.05,0.99,1.0,1.35,2.22,2.0,1.24
Depreciation,0.86,0.85,0.32,0.7,0.7,0.69,0.69,0.68,0.53,0.65,0.66,0.62,0.59
Profit before tax,-1.34,-1.48,-0.61,-0.18,-0.07,0.93,-0.47,1.69,-0.28,0.51,-1.97,0.91,-0.79
Tax %,9.7,8.11,-1.64,27.78,-500.0,51.61,153.19,7.69,-125.0,-17.65,40.1,-18.68,8.86
Net Profit,-1.22,-1.35,-0.61,-0.13,-0.41,0.44,0.25,1.56,-0.63,0.6,-1.18,1.07,-0.72
EPS in Rs,-0.65,-0.73,-0.35,-0.07,-0.23,0.25,0.14,0.89,-0.36,0.34,-0.67,0.61,-0.43
