,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92
Reserves,8.21,7.95,8.0,9.36,11.66,14.87,18.32,21.12,22.19,24.9,39.58,53.48,60.75
Borrowings,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.8,10.65,0.01,2.16,0.0,38.41
Other Liabilities,1.96,0.76,1.15,1.9,2.7,4.82,28.23,0.1,0.06,0.16,3.29,5.04,5.79
Total Liabilities,17.09,15.63,16.07,18.18,26.28,26.61,53.47,42.94,39.82,31.99,51.95,65.44,111.87
Fixed Assets,0.11,0.09,0.21,0.12,0.08,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.02
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,12.78,5.63,3.83,3.96,7.28,5.89,4.28,1.64,1.55,18.35,20.72,35.31,43.43
Other Assets,4.2,9.91,12.03,14.1,18.92,20.66,49.14,41.27,38.24,13.62,31.21,30.11,68.42
Total Assets,17.09,15.63,16.07,18.18,26.28,26.61,53.47,42.94,39.82,31.99,51.95,65.44,111.87
