,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.48,71.48,71.48,71.48,71.48,71.48,71.48,71.48
Public,28.52,28.52,28.52,28.52,28.52,28.52,28.51,28.52
No. of Shareholders,346.0,362.0,369.0,371.0,419.0,594.0,951.0,1156.0
