,2014-03-01,2015-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,135.03,139.55,76.74,103.44,80.53,101.13,79.7
Inventory Days,6.89,6.19,24.36,,,,79.96
Days Payable,250.76,284.58,18.65,,,,94.61
Cash Conversion Cycle,-108.84,-138.84,82.45,103.44,80.53,101.13,65.05
Working Capital Days,22.99,32.12,47.24,58.47,118.72,174.65,272.49
ROCE %,,12.39,,21.46,12.23,8.45,6.37
