,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.0,20.19,26.19,19.64,25.55,24.37,29.59,28.91,27.89,27.53,28.55,26.99,23.11
Expenses,16.25,18.54,24.65,18.49,23.86,22.66,27.61,27.69,27.43,26.97,27.88,26.49,22.76
Operating Profit,0.75,1.65,1.54,1.15,1.69,1.71,1.98,1.22,0.46,0.56,0.67,0.5,0.35
OPM %,4.41,8.17,5.88,5.86,6.61,7.02,6.69,4.22,1.65,2.03,2.35,1.85,1.51
Other Income,0.02,0.02,0.05,0.01,0.02,0.04,0.05,0.1,0.03,0.04,0.19,0.11,0.04
Interest,0.48,0.47,0.47,0.53,0.52,0.43,0.53,0.49,0.54,0.55,0.55,0.59,0.59
Depreciation,0.59,0.59,0.59,0.53,0.53,0.51,0.53,0.52,0.52,0.52,0.53,0.53,0.51
Profit before tax,-0.3,0.61,0.53,0.1,0.66,0.81,0.97,0.31,-0.57,-0.47,-0.22,-0.51,-0.71
Tax %,0.0,0.0,-1.89,0.0,1.52,3.7,37.11,0.0,-17.54,0.0,77.27,0.0,-1.41
Net Profit,-0.31,0.6,0.54,0.1,0.65,0.77,0.62,0.31,-0.67,-0.48,-0.05,-0.51,-0.72
EPS in Rs,-0.37,0.73,0.65,0.12,0.79,0.93,0.75,0.37,-0.81,-0.58,-0.06,-0.62,-0.87
