,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.37,50.37,50.37,50.37,50.37,50.37,50.37,50.37
Public,49.63,49.63,49.63,49.63,49.63,49.63,49.63,49.64
No. of Shareholders,446.0,445.0,450.0,455.0,473.0,583.0,647.0,669.0
