,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,34.15,13.37,8.69,39.43,119.21,100.72,194.58,109.16,7.41,14.22,24.91
Inventory Days,,,46734.12,,,,,,,14439.73,11781.48
Days Payable,,,6166.69,,,,,,,2768.0,2275.28
Cash Conversion Cycle,34.15,13.37,40576.12,39.43,119.21,100.72,194.58,109.16,7.41,11685.95,9531.11
Working Capital Days,3406.67,4871.46,6651.37,635.68,951.11,781.71,1133.29,1155.97,3786.26,7139.51,5416.54
ROCE %,,2.67,1.42,2.65,3.00,5.45,4.59,3.71,2.00,0.92,1.74
