,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.57,49.21,48.58,48.61,49.12,50.57,50.79,50.79,50.79
DIIs,1.8,1.8,1.24,1.24,1.24,1.24,0.0,0.0,0.0
Public,49.63,49.0,50.17,50.15,49.64,48.19,49.21,49.21,49.22
No. of Shareholders,3718.0,3815.0,3228.0,3145.0,3107.0,2999.0,3243.0,3174.0,3057.0
