,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,55.79,70.05,80.84,62.05,95.21,100.84,96.84,82.21,74.54,56.52,49.98,52.43,50.82
Expenses,52.02,59.89,63.57,49.08,80.13,89.47,89.79,73.17,74.94,59.31,47.4,51.68,44.75
Operating Profit,3.77,10.16,17.27,12.97,15.08,11.37,7.05,9.04,-0.4,-2.79,2.58,0.75,6.07
OPM %,6.76,14.5,21.36,20.9,15.84,11.28,7.28,11.0,-0.54,-4.94,5.16,1.43,11.94
Other Income,0.1,0.1,0.02,0.07,0.08,0.2,0.07,0.28,0.56,0.03,3.33,0.43,0.08
Interest,2.54,2.64,2.53,2.51,2.35,2.23,4.96,3.34,2.86,3.18,3.16,3.1,3.04
Depreciation,2.91,3.19,3.15,3.26,3.28,3.27,3.54,3.66,3.8,3.84,3.88,2.63,2.73
Profit before tax,-1.58,4.43,11.61,7.27,9.53,6.07,-1.38,2.32,-6.5,-9.78,-1.13,-4.55,0.38
Tax %,34.18,18.51,20.41,15.68,31.06,-15.49,-276.81,43.53,20.31,25.46,46.02,31.43,15.79
Net Profit,-1.03,3.61,9.23,6.13,6.57,7.01,-5.2,1.3,-5.18,-7.29,-0.61,-3.12,0.32
EPS in Rs,-2.42,8.47,21.64,14.37,15.41,16.44,-12.19,3.05,-12.15,-17.09,-1.43,-7.32,0.75
