,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.13,71.19,68.99,70.12,71.7,71.11,69.87,69.25
FIIs,0.0,1.04,0.99,0.5,1.82,3.8,3.2,5.83
DIIs,2.58,0.37,0.05,0.0,0.0,0.3,0.0,0.04
Government,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0
Public,26.29,26.96,29.96,29.38,26.47,24.79,26.93,24.89
No. of Shareholders,5722.0,13235.0,11601.0,10632.0,13453.0,30093.0,24148.0,26456.0
